null_iteration,horizon,return_specification,peer_definition,outcome,statistic,sample_size,detected_event_count
131,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.000291761799425134,191,228
131,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011123998897753266,191,228
131,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0008206380903501928,191,228
131,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.002923461196354738,139,228
131,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0009073823770668503,139,228
131,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0038308435734215893,139,228
131,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.006277543760504967,103,228
131,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0007792117025642126,103,228
131,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.007056755463069179,103,228
131,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0022832529790335425,47,228
131,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0012453123351172065,47,228
131,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0010379406439163378,47,228
132,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0007910656736813357,180,224
132,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00012467576717054162,180,224
132,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.000666389906510794,180,224
132,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0027822067396174334,118,224
132,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,7.529234026006094e-05,118,224
132,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0028574990798774943,118,224
132,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0013665090396334312,91,224
132,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0020722576966708908,91,224
132,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0007057486570374589,91,224
132,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.004436648756190992,31,224
132,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.009293093579841259,31,224
132,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0048564448236502675,31,224
133,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00014558879579304606,194,236
133,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011900198118834273,194,236
133,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0013356086076764734,194,236
133,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003776322140928368,125,236
133,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0017095743350423,125,236
133,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0020667478058860682,125,236
133,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00027102151617384085,96,236
133,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0010547884181781066,96,236
133,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0007837669020042652,96,236
133,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.005157564463894741,27,236
133,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00626599856193891,27,236
133,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011084340980441697,27,236
134,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0025500308648837297,160,198
134,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0004508870041968939,160,198
134,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0020991438606868364,160,198
134,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0019738122265072844,110,198
134,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0020567005684381926,110,198
134,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,8.288834193090729e-05,110,198
134,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0023298895627976903,72,198
134,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0027234268120620566,72,198
134,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0003935372492643647,72,198
134,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.01740564999817618,21,198
134,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.007220820684677175,21,198
134,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.010184829313498999,21,198
135,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0010571670248537004,168,204
135,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006262355051930771,168,204
135,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00043093151966062303,168,204
135,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.003364042596991523,124,204
135,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00024088035112399578,124,204
135,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0036049229481155184,124,204
135,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.006087129247278924,90,204
135,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00031993329702175257,90,204
135,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.006407062544300678,90,204
135,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.013997478319474713,36,204
135,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.007510228251077565,36,204
135,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.006487250068397151,36,204
136,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.000727905113667033,174,220
136,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.000917827726815506,174,220
136,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0016457328404825386,174,220
136,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0015883561455681896,113,220
136,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001544432398307102,113,220
136,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003132788543875293,113,220
136,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.004016685989903005,73,220
136,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0050441749401041935,73,220
136,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0010274889502011877,73,220
136,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00942634459126363,28,220
136,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.004415078713334182,28,220
136,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.005011265877929447,28,220
137,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00047804205821697104,175,213
137,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0008500377763361198,175,213
137,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0013280798345530907,175,213
137,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0006202433504512987,116,213
137,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0028941905508752808,116,213
137,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002273947200423982,116,213
137,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.007812219075409779,66,213
137,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001159033940397834,66,213
137,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.008971253015807616,66,213
137,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.006013661958160169,19,213
137,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.01101466241538479,19,213
137,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.017028324373544963,19,213
138,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,5.0434836794257894e-05,159,210
138,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0012997525899712482,159,210
138,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00124931775317699,159,210
138,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00021439358692723482,115,210
138,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0015717998526272136,115,210
138,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0017861934395544475,115,210
138,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.008664703949775728,82,210
138,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0014379978306546066,82,210
138,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.007226706119121124,82,210
138,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0032525696677906464,31,210
138,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.005401847765102749,31,210
138,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0021492780973121034,31,210
139,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00239885651865245,168,209
139,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0003214267381592778,168,209
139,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0027202832568117277,168,209
139,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.004010579485817246,121,209
139,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00034710425447478336,121,209
139,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0036634752313424632,121,209
139,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003126282530126861,94,209
139,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0014163163545345503,94,209
139,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.004542598884661411,94,209
139,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0024512574646612887,36,209
139,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-5.651551520770553e-05,36,209
139,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002394741949453582,36,209
140,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0007535862053539298,175,218
140,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,5.339918936722528e-05,175,218
140,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0008069853947211554,175,218
140,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0016244376507812274,113,218
140,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0003893388298006393,113,218
140,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0012350988209805863,113,218
140,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.007633030457335937,80,218
140,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.000358604750063339,80,218
140,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.007274425707272597,80,218
140,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.007400857363574803,30,218
140,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013822946321208648,30,218
140,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00878315199569567,30,218
141,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0008230007617671073,165,209
141,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0007398905431983155,165,209
141,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0015628913049654232,165,209
141,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.007473124426644716,109,209
141,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,7.622122533658338e-05,109,209
141,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.007549345651981299,109,209
141,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0064955903398759085,75,209
141,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00014696609675050732,75,209
141,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.006642556436626414,75,209
141,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.026579952474235582,24,209
141,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0024271831540316536,24,209
141,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.024152769320203927,24,209
142,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.000966174318992038,174,214
